L4_SRC_PORT,IN_BYTES,OUT_BYTES,FLOW_DURATION_MILLISECONDS,PROTOCOL,TCP_FLAGS,DURATION_IN,DURATION_OUT,MIN_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,CLIENT_TCP_FLAGS,IAT_mean,Label
45051,3584,1000,77.2101879119873,17,0,74.9201774597168,73.23861122131348,66,855,108,0,0.00857890976799859,0
45052,169,97,1628.882884979248,17,0,1628.882884979248,1628.882884979248,107,169,97,0,1.628882884979248,1
45053,2099,677,71.90728187561035,17,0,64.38684463500977,63.95125389099121,69,757,104,0,0.010272468839372908,0
45054,1951,1134,65.9794807434082,17,0,60.19997596740723,58.1052303314209,65,779,124,0,0.007331053415934245,0
45055,999,443,22.61519432067871,17,0,18.492460250854492,20.516633987426758,90,894,105,0,0.007538398106892903,0
45056,1643,840,61.42163276672363,17,0,58.05540084838867,55.75132369995117,65,554,119,0,0.008774518966674805,0
45057,2786,997,77.39400863647461,17,0,71.90561294555664,73.15444946289062,67,896,70,0,0.007035818966952237,0
45058,2695,713,67.80505180358887,17,0,62.51168251037598,61.86699867248535,73,853,77,0,0.007533894644843208,0
45059,722,324,38.721561431884766,17,0,31.656503677368164,31.82053565979004,77,507,134,0,0.012907187143961588,0
45060,759,461,54.1379451751709,17,0,50.458431243896484,46.967506408691406,66,416,64,0,0.010827589035034179,0
45061,2574,716,57.30390548706055,17,0,52.21986770629883,50.97317695617676,65,872,145,0,0.00818627221243722,0
45062,3412,1140,92.40341186523438,17,0,88.71030807495117,85.99591255187988,65,918,125,0,0.008400310169566761,0
45063,2144,721,45.02058029174805,17,0,37.55044937133789,38.36560249328613,69,902,96,0,0.006431511470249721,0
45064,1586,498,14.880657196044922,17,0,7.452249526977539,10.745525360107422,66,805,161,0,0.004960219065348308,0
45065,3216,772,56.48517608642578,17,0,54.12793159484863,50.650835037231445,64,903,88,0,0.006276130676269531,0
45066,3055,1169,101.67336463928223,17,0,94.58661079406738,97.49603271484375,65,759,62,0,0.009243033149025658,0
45067,562,259,31.161785125732422,17,0,24.779319763183594,28.35679054260254,66,402,122,0,0.010387261708577475,0
45068,1434,451,7306.4234256744385,17,0,5319.225072860718,4554.473638534546,68,524,89,0,1.4612846851348877,1
45069,2426,957,69.49734687805176,17,0,65.96040725708008,63.28940391540527,70,753,95,0,0.007721927430894639,0
45070,1601,729,36.33403778076172,17,0,33.6000919342041,30.498027801513672,74,934,111,0,0.005190576825823102,0
45071,2889,1176,110.33082008361816,17,0,105.83138465881348,105.74078559875488,66,838,84,0,0.010030074553056196,0
45072,439,56,3512.7925872802734,17,0,3512.7925872802734,3512.7925872802734,97,439,56,0,3.5127925872802734,1
45073,1815,407,26.540517807006836,17,0,22.166728973388672,20.730018615722656,82,804,88,0,0.005308103561401367,0
45074,1697,917,13329.178810119629,17,0,10895.788192749023,12896.543741226196,70,523,154,0,1.48101986779107,1
45075,1313,441,46.552181243896484,17,0,39.708852767944336,43.58863830566406,67,479,112,0,0.009310436248779298,0
45076,1086,505,20.680904388427734,17,0,13.307571411132812,15.941381454467773,100,907,179,0,0.006893634796142578,0
45077,2577,873,33.8895320892334,17,0,29.36100959777832,28.736114501953125,67,927,83,0,0.004841361727033343,0
45078,817,336,6868.2005405426025,17,0,4396.444082260132,4029.1178226470947,79,528,156,0,2.2894001801808677,1
45079,959,434,4676.542043685913,17,0,4294.560670852661,4335.24227142334,80,525,88,0,0.9353084087371826,1
45080,879,281,3758.0206394195557,17,0,1807.8246116638184,2390.979766845703,86,483,103,0,1.2526735464731853,1
45081,1419,725,37.352561950683594,17,0,32.399892807006836,31.34632110595703,79,827,106,0,0.007470512390136718,0
45082,1281,334,29.561996459960938,17,0,24.496078491210938,22.86839485168457,78,823,96,0,0.009853998819986979,0
45083,302,97,1091.3126468658447,17,0,1091.3126468658447,1091.3126468658447,74,302,97,0,1.0913126468658447,1
45084,122,128,4518.968343734741,17,0,4518.968343734741,4518.968343734741,88,128,122,0,4.518968343734741,1
45085,2623,852,53.252458572387695,17,0,51.1472225189209,50.023794174194336,66,903,73,0,0.005916939841376411,0
45086,1281,584,75.45304298400879,17,0,70.45602798461914,68.61162185668945,68,588,72,0,0.010779006140572684,0
45087,1197,351,31.425952911376953,17,0,29.11210060119629,24.120330810546875,110,817,169,0,0.01047531763712565,0
45088,2459,1103,51.543235778808594,17,0,46.713829040527344,47.66273498535156,65,817,92,0,0.0057270261976454,0
45089,3406,809,46.00238800048828,17,0,39.6113395690918,40.117502212524414,71,917,71,0,0.005111376444498698,0
45090,1005,379,4334.404230117798,17,0,3212.329626083374,2169.90327835083,79,521,147,0,1.4448014100392659,1
45091,1893,1127,103.59048843383789,17,0,95.7188606262207,98.7544059753418,70,872,67,0,0.0094173171303489,0
45092,211,58,2891.4928436279297,17,0,2891.4928436279297,2891.4928436279297,96,211,58,0,2.8914928436279297,1
45093,1563,601,41.50128364562988,17,0,35.36629676818848,36.992788314819336,72,664,92,0,0.008300256729125977,0
45094,1901,1005,90.31462669372559,17,0,82.43107795715332,85.54196357727051,67,677,117,0,0.010034958521525065,0
45095,2612,1090,81.67815208435059,17,0,76.52592658996582,76.4768123626709,64,923,87,0,0.00907535023159451,0
45096,2286,491,43.68329048156738,17,0,37.90116310119629,35.7513427734375,75,939,96,0,0.008736658096313476,0
45097,1744,1111,71.25210762023926,17,0,68.86625289916992,66.52402877807617,65,672,62,0,0.0064774643291126595,0
45098,163,76,4083.5351943969727,17,0,4083.5351943969727,4083.5351943969727,71,163,76,0,4.083535194396973,1
45099,827,486,31.547069549560547,17,0,23.81730079650879,23.98967742919922,64,498,207,0,0.010515689849853516,0
45100,3256,1178,110.28170585632324,17,0,107.3760986328125,107.25283622741699,70,915,74,0,0.010025609623302113,0
45101,1860,790,13.962268829345703,17,0,8.810043334960938,11.861801147460938,65,847,232,0,0.0027924537658691405,0
45102,851,580,36.94748878479004,17,0,32.747745513916016,30.27653694152832,70,395,121,0,0.007389497756958008,0
45103,2668,869,40.56572914123535,17,0,34.73305702209473,36.185503005981445,70,940,176,0,0.005795104163033622,0
45104,2855,1100,74.615478515625,17,0,70.95146179199219,70.72234153747559,64,782,69,0,0.008290608723958334,0
45105,2068,296,22.705793380737305,17,0,20.566940307617188,15.623807907104492,67,940,62,0,0.004541158676147461,0
45106,1947,1018,13749.774694442749,17,0,11124.186754226685,11354.52938079834,67,527,64,0,1.2499795176766135,1
45107,1411,1000,57.33299255371094,17,0,55.002689361572266,54.64959144592285,64,609,102,0,0.00819042750767299,0
45108,1348,806,41.89014434814453,17,0,34.398555755615234,37.721872329711914,86,866,132,0,0.008378028869628906,0
45109,2305,795,35.68744659423828,17,0,28.1829833984375,28.650522232055664,91,860,171,0,0.007137489318847656,0
45110,594,123,2037.7492904663086,17,0,1867.3295974731445,682.1057796478271,66,381,61,0,0.6792497634887695,1
45111,2802,1033,90.27695655822754,17,0,85.49094200134277,82.35621452331543,74,907,127,0,0.01003077295091417,0
45112,3677,1155,82.11374282836914,17,0,74.37682151794434,77.99720764160156,66,932,126,0,0.009123749203152128,0
45113,427,64,4009.0839862823486,17,0,4009.0839862823486,4009.0839862823486,84,427,64,0,4.009083986282349,1
45114,3691,1349,118.1342601776123,17,0,113.53445053100586,111.2818717956543,67,854,120,0,0.010739478197964754,0
45115,3377,1043,98.03247451782227,17,0,96.00543975830078,95.31760215759277,71,812,93,0,0.008912043137983843,0
45116,1589,647,12156.828165054321,17,0,10454.814195632935,10748.750925064087,71,465,85,0,1.3507586850060358,1
45117,3307,1069,69.08941268920898,17,0,65.39154052734375,64.25666809082031,64,824,120,0,0.006280855699018998,0
45118,1261,845,78.80091667175293,17,0,75.2100944519043,75.66165924072266,64,421,79,0,0.011257273810250419,0
45119,146,58,3334.6400260925293,17,0,3334.6400260925293,3334.6400260925293,67,146,58,0,3.3346400260925293,1
45120,1530,617,41.13173484802246,17,0,38.54203224182129,38.057565689086914,67,750,141,0,0.008226346969604493,0
45121,1796,1338,73.98343086242676,17,0,66.91217422485352,67.02756881713867,71,624,68,0,0.006725766442038796,0
45122,549,294,32.56535530090332,17,0,26.314973831176758,29.957056045532227,78,378,121,0,0.01085511843363444,0
45123,2718,1185,74.89371299743652,17,0,70.02639770507812,69.3364143371582,66,822,109,0,0.008321523666381836,0
45124,2899,924,123.33035469055176,17,0,118.66211891174316,117.40469932556152,70,811,92,0,0.011211850426413796,0
45125,291,161,2775.3729820251465,17,0,2775.3729820251465,2775.3729820251465,74,291,161,0,2.7753729820251465,1
45126,747,455,8140.906810760498,17,0,6862.52498626709,6410.023927688599,73,535,84,0,1.6281813621520995,1
45127,2944,1265,73.4107494354248,17,0,69.64993476867676,67.15512275695801,64,794,163,0,0.008156749937269423,0
45128,3286,969,81.60758018493652,17,0,79.53524589538574,79.20002937316895,68,937,100,0,0.009067508909437392,0
45129,1024,375,20.772218704223633,17,0,16.67952537536621,14.818668365478516,67,750,76,0,0.006924072901407878,0
45130,1410,680,12788.80763053894,17,0,11993.569374084473,9913.289546966553,67,452,76,0,1.4209786256154378,1
45131,1060,348,17.87877082824707,17,0,12.964487075805664,12.475967407226562,68,639,129,0,0.0059595902760823565,0
45132,2665,1193,46.225786209106445,17,0,42.38128662109375,39.15524482727051,66,855,122,0,0.005136198467678494,0
45133,771,396,7726.667642593384,17,0,7004.369020462036,5316.236257553101,81,427,105,0,1.5453335285186767,1
45134,433,57,4693.590879440308,17,0,4693.590879440308,4693.590879440308,72,433,57,0,4.693590879440308,1
45135,1720,560,16.83497428894043,17,0,12.260675430297852,10.544300079345703,71,921,275,0,0.0056116580963134766,0
45136,424,134,4807.909727096558,17,0,4807.909727096558,4807.909727096558,68,424,134,0,4.807909727096558,1
45137,1481,698,53.70450019836426,17,0,46.2801456451416,49.994468688964844,65,753,128,0,0.010740900039672851,0
45138,1206,695,9549.486637115479,17,0,8254.345417022705,6981.705188751221,76,511,118,0,1.3642123767307825,1
45139,1856,1046,49.234867095947266,17,0,42.98830032348633,46.02193832397461,68,614,143,0,0.00703355244227818,0
45140,1252,481,7679.821968078613,17,0,6249.822378158569,6666.718244552612,66,521,67,0,1.0971174240112305,1
45141,2072,646,61.59186363220215,17,0,55.50646781921387,56.900739669799805,66,653,94,0,0.008798837661743164,0
45142,639,555,7159.478425979614,17,0,6925.363063812256,4307.5220584869385,79,356,113,0,1.4318956851959228,1
45143,1436,802,36.699771881103516,17,0,33.27202796936035,31.563997268676758,65,703,115,0,0.005242824554443359,0
45144,2214,757,63.79961967468262,17,0,61.110734939575195,59.57341194152832,71,910,90,0,0.009114231382097517,0
45145,1996,955,15150.335788726807,17,0,14001.340866088867,14193.960428237915,72,529,84,0,1.3773032535206189,1
45146,2938,626,44.63529586791992,17,0,42.160749435424805,37.32037544250488,71,935,102,0,0.006376470838274274,0
45147,1186,464,6695.725202560425,17,0,6046.530961990356,6260.500431060791,84,509,55,0,0.9565321717943464,1
45148,423,310,6286.887884140015,17,0,3458.3399295806885,3959.012031555176,81,254,95,0,2.0956292947133384,1
45149,2911,770,78.48453521728516,17,0,75.56509971618652,73.3029842376709,65,854,80,0,0.008720503913031684,0
45150,164,143,1302.30712890625,17,0,1302.30712890625,1302.30712890625,82,164,143,0,1.30230712890625,1
45151,3080,1589,88.54365348815918,17,0,81.41827583312988,82.38434791564941,65,777,97,0,0.008049423044378107,0
45152,1755,937,86.00831031799316,17,0,79.28180694580078,83.74881744384766,71,697,106,0,0.012286901473999023,0
45153,694,508,5242.583990097046,17,0,3736.2964153289795,3149.097204208374,66,387,91,0,1.0485167980194092,1
45154,2761,935,42.04678535461426,17,0,39.285898208618164,37.0485782623291,65,878,77,0,0.006006683622087751,0
45155,531,254,2231.628179550171,17,0,1953.3295631408691,1787.6629829406738,74,427,84,0,0.743876059850057,1
45156,611,552,13.531923294067383,17,0,7.1964263916015625,11.286258697509766,69,366,245,0,0.004510641098022461,0
45157,196,132,2048.022985458374,17,0,2048.022985458374,2048.022985458374,80,196,132,0,2.048022985458374,1
45158,3156,1566,69.41366195678711,17,0,65.11616706848145,62.52026557922363,65,916,110,0,0.006310332905162464,0
45159,1092,242,30.05504608154297,17,0,24.184465408325195,24.528026580810547,65,731,65,0,0.010018348693847656,0
45160,374,301,4312.279939651489,17,0,2882.046937942505,2196.0415840148926,74,222,134,0,1.4374266465504963,1
45161,2307,779,14698.97723197937,17,0,14313.354015350342,14485.410451889038,66,528,98,0,1.33627065745267,1
45162,918,580,45.003652572631836,17,0,38.665771484375,42.17219352722168,69,442,63,0,0.009000730514526368,0
45163,360,483,29.08492088317871,17,0,21.18992805480957,21.593332290649414,67,250,147,0,0.009694973627726236,0
45164,1191,688,29.24799919128418,17,0,26.86452865600586,25.554180145263672,102,555,90,0,0.005849599838256836,0
45165,3307,1586,95.41106224060059,17,0,90.97957611083984,88.16957473754883,67,798,131,0,0.00867373293096369,0
45166,969,584,26.58700942993164,17,0,22.11785316467285,22.80116081237793,70,510,263,0,0.00886233647664388,0
45167,649,403,31.596899032592773,17,0,25.305747985839844,26.940584182739258,84,487,123,0,0.010532299677530924,0
45168,2089,491,23.368120193481445,17,0,20.268678665161133,19.717931747436523,65,910,80,0,0.004673624038696289,0
45169,2311,1208,67.29292869567871,17,0,63.36259841918945,64.6204948425293,74,918,116,0,0.0074769920772976345,0
45170,1912,1014,13563.029527664185,17,0,10808.243989944458,13092.181921005249,69,494,164,0,1.507003280851576,1
45171,2880,1542,82.10968971252441,17,0,76.75957679748535,75.50358772277832,71,772,171,0,0.007464517246593128,0
45172,2088,561,41.32437705993652,17,0,35.07709503173828,34.03210639953613,75,752,102,0,0.008264875411987305,0
45173,2453,1222,100.73375701904297,17,0,95.30806541442871,96.62842750549316,66,690,71,0,0.009157614274458452,0
45174,748,344,12.10641860961914,17,0,5.017757415771484,8.69131088256836,65,375,104,0,0.004035472869873047,0
45175,957,411,22.174358367919922,17,0,18.48602294921875,15.563011169433594,66,640,75,0,0.007391452789306641,0
45176,1373,575,9141.153812408447,17,0,8302.618980407715,8507.499694824219,68,497,104,0,1.3058791160583496,1
45177,2321,884,68.51601600646973,17,0,64.87536430358887,61.89608573913574,90,777,120,0,0.009788002286638533,0
45178,2757,990,79.33187484741211,17,0,72.33190536499023,74.97262954711914,68,650,73,0,0.00721198862249201,0
45179,213,159,3379.8043727874756,17,0,3379.8043727874756,3379.8043727874756,73,213,159,0,3.3798043727874756,1
45180,3484,1009,107.02729225158691,17,0,99.99251365661621,100.47411918640137,69,697,75,0,0.009729753841053356,0
45181,820,443,25.833606719970703,17,0,20.5686092376709,20.42531967163086,71,521,103,0,0.008611202239990234,0
45182,324,55,4425.254583358765,17,0,4425.254583358765,4425.254583358765,87,324,55,0,4.425254583358765,1
45183,3233,1069,63.27342987060547,17,0,61.090707778930664,56.14590644836426,79,916,106,0,0.007030381096733941,0
45184,1484,578,12764.259099960327,17,0,10434.97085571289,10033.642530441284,71,535,64,0,1.418251011106703,1
45185,1952,686,15.820980072021484,17,0,10.010957717895508,12.908458709716797,78,927,75,0,0.003164196014404297,0
45186,1114,488,32.55105018615723,17,0,27.086257934570312,27.712583541870117,64,812,71,0,0.006510210037231445,0
45187,2565,504,44.69752311706543,17,0,37.0786190032959,41.41640663146973,87,933,87,0,0.008939504623413086,0
45188,746,219,15.603065490722656,17,0,12.184619903564453,13.025522232055664,72,618,74,0,0.005201021830240886,0
45189,435,89,1985.1136207580566,17,0,1985.1136207580566,1985.1136207580566,88,435,89,0,1.9851136207580566,1
45190,2081,823,81.93016052246094,17,0,79.43391799926758,74.1875171661377,64,588,102,0,0.009103351169162326,0
45191,198,126,2533.6201190948486,17,0,2533.6201190948486,2533.6201190948486,100,198,126,0,2.5336201190948486,1
45192,838,397,9.445428848266602,17,0,5.354642868041992,6.877422332763672,73,716,64,0,0.0031484762827555337,0
45193,2372,664,54.97384071350098,17,0,47.01590538024902,47.03330993652344,69,816,82,0,0.007853405816214425,0
45194,299,139,4989.876508712769,17,0,4989.876508712769,4989.876508712769,108,299,139,0,4.9898765087127686,1
45195,207,107,896.3594436645508,17,0,896.3594436645508,896.3594436645508,67,207,107,0,0.8963594436645508,1
45196,1872,629,51.10335350036621,17,0,43.24746131896973,48.56681823730469,72,896,104,0,0.010220670700073242,0
45197,1327,778,12153.507947921753,17,0,9919.816255569458,10148.88596534729,77,485,53,0,1.3503897719913058,1
45198,1618,878,15222.641944885254,17,0,14305.892944335938,13501.256704330444,64,443,109,0,1.691404660542806,1
45199,138,119,3083.3253860473633,17,0,3083.3253860473633,3083.3253860473633,83,138,119,0,3.0833253860473633,1
45200,1111,325,7.777929306030273,17,0,4.884004592895508,1.9366741180419922,65,915,101,0,0.0025926431020100913,0
45201,389,230,6284.5189571380615,17,0,3701.6513347625732,3667.8481101989746,85,206,74,0,2.094839652379354,1
45202,391,111,4859.652280807495,17,0,4859.652280807495,4859.652280807495,71,391,111,0,4.859652280807495,1
45203,181,93,2531.822919845581,17,0,2531.822919845581,2531.822919845581,66,181,93,0,2.531822919845581,1
45204,2779,1181,97.28217124938965,17,0,92.67187118530273,89.49971199035645,68,913,132,0,0.010809130138821073,0
45205,440,428,2905.242919921875,17,0,2209.92112159729,1500.4959106445312,69,321,119,0,0.968414306640625,1
45206,1775,639,67.26646423339844,17,0,59.46159362792969,59.513092041015625,68,930,124,0,0.013453292846679687,0
45207,1477,599,22.375822067260742,17,0,15.08021354675293,18.62955093383789,67,823,286,0,0.007458607355753581,0
45208,326,66,4292.189359664917,17,0,4292.189359664917,4292.189359664917,72,326,66,0,4.292189359664917,1
45209,1892,693,30.944108963012695,17,0,24.08432960510254,28.720617294311523,75,833,109,0,0.006188821792602539,0
45210,1654,500,43.93410682678223,17,0,37.65130043029785,40.38238525390625,71,894,81,0,0.008786821365356445,0
45211,1268,543,19.730329513549805,17,0,17.318248748779297,16.876220703125,74,816,230,0,0.0065767765045166016,0
45212,1143,457,31.47149085998535,17,0,27.55451202392578,25.310754776000977,72,800,116,0,0.0062942981719970705,0
45213,2092,731,57.151079177856445,17,0,52.948713302612305,49.62611198425293,76,833,63,0,0.00816443988255092,0
45214,3000,1336,97.59092330932617,17,0,90.98458290100098,90.95907211303711,66,879,64,0,0.008871902119029652,0
45215,2980,1101,56.48684501647949,17,0,52.95205116271973,51.56731605529785,72,716,106,0,0.006276316112942166,0
45216,603,206,31.760454177856445,17,0,25.075912475585938,27.39691734313965,70,473,100,0,0.010586818059285482,0
45217,1749,520,9743.777751922607,17,0,8321.89154624939,6904.996395111084,85,526,82,0,1.3919682502746582,1
45218,2313,1019,95.03483772277832,17,0,89.78128433227539,87.50033378601074,77,745,144,0,0.010559426413642036,0
45219,1096,445,36.76104545593262,17,0,32.56964683532715,32.57441520690918,68,516,71,0,0.007352209091186524,0
45220,1807,777,67.76213645935059,17,0,60.577392578125,63.71784210205078,70,624,164,0,0.009680305208478655,0
45221,2663,899,70.61052322387695,17,0,67.60883331298828,66.03860855102539,71,868,147,0,0.007845613691541884,0
45222,2069,798,73.20451736450195,17,0,69.72169876098633,70.60527801513672,64,642,90,0,0.00813383526272244,0
45223,895,372,13.755559921264648,17,0,6.601095199584961,8.932352066040039,81,452,125,0,0.00458518664042155,0
45224,786,435,20.50304412841797,17,0,15.288829803466797,16.695261001586914,64,444,195,0,0.006834348042805989,0
45225,418,131,1054.6422004699707,17,0,1054.6422004699707,1054.6422004699707,94,418,131,0,1.0546422004699707,1
45226,1649,407,30.893564224243164,17,0,25.55394172668457,28.226852416992188,65,934,154,0,0.010297854741414389,0
45227,628,265,33.64729881286621,17,0,30.551910400390625,27.659893035888672,68,348,115,0,0.011215766270955404,0
45228,172,75,2164.165258407593,17,0,2164.165258407593,2164.165258407593,72,172,75,0,2.1641652584075928,1
45229,2438,451,42.47903823852539,17,0,37.58811950683594,36.707162857055664,71,942,82,0,0.008495807647705078,0
45230,1623,877,10684.159517288208,17,0,9173.098087310791,10073.544263839722,70,509,104,0,1.1871288352542453,1
45231,510,499,18.047809600830078,17,0,11.487483978271484,10.539054870605469,96,373,137,0,0.006015936533610026,0
45232,1684,883,11153.30982208252,17,0,10106.578350067139,10643.28384399414,68,510,69,0,1.0139372565529563,1
45233,2045,934,48.82502555847168,17,0,44.449567794799805,46.4472770690918,72,937,287,0,0.009765005111694336,0
45234,84,53,500.596284866333,17,0,500.596284866333,500.596284866333,117,84,53,0,0.500596284866333,1
45235,2763,1413,99.49660301208496,17,0,93.58096122741699,93.69874000549316,66,621,83,0,0.00904514572837136,0
45236,841,522,16.141176223754883,17,0,13.778209686279297,13.295650482177734,69,736,105,0,0.005380392074584961,0
45237,1735,923,66.51067733764648,17,0,59.32259559631348,61.71894073486328,73,650,89,0,0.009501525333949499,0
45238,956,447,27.99224853515625,17,0,21.869659423828125,20.5228328704834,68,559,169,0,0.00933074951171875,0
45239,1380,878,13024.768590927124,17,0,11267.596244812012,11752.151012420654,67,527,82,0,1.1840698719024658,1
45240,3226,1468,85.33596992492676,17,0,80.43789863586426,77.44717597961426,64,919,122,0,0.007757815447720614,0
45241,2128,1057,87.07165718078613,17,0,79.21624183654785,80.4738998413086,64,567,100,0,0.009674628575642904,0
45242,780,292,2439.9633407592773,17,0,2323.9684104919434,690.864086151123,77,481,98,0,0.8133211135864258,1
45243,631,269,2047.7032661437988,17,0,1315.443754196167,1417.1905517578125,65,321,57,0,0.6825677553812662,1
45244,368,61,4913.223028182983,17,0,4913.223028182983,4913.223028182983,81,368,61,0,4.913223028182983,1
45245,751,188,26.83544158935547,17,0,19.524097442626953,22.37558364868164,101,498,64,0,0.008945147196451822,0
45246,2820,960,96.47154808044434,17,0,94.30837631225586,92.86785125732422,72,906,88,0,0.010719060897827148,0
45247,686,287,4520.134449005127,17,0,1904.8264026641846,4116.304397583008,96,472,100,0,1.506711483001709,1
45248,1351,757,37.4455451965332,17,0,31.163930892944336,29.940366744995117,73,610,181,0,0.00748910903930664,0
45249,2521,446,68.09186935424805,17,0,60.48417091369629,60.343027114868164,67,856,72,0,0.00972740990774972,0
45250,1476,729,51.56540870666504,17,0,47.79672622680664,48.18582534790039,76,567,102,0,0.0073664869580950055,0
45251,85,98,1015.5534744262695,17,0,1015.5534744262695,1015.5534744262695,76,98,85,0,1.0155534744262695,1
45252,1114,404,12.099504470825195,17,0,9.934663772583008,8.967161178588867,71,829,66,0,0.0040331681569417315,0
45253,980,482,6519.0269947052,17,0,5779.861211776733,4568.3534145355225,66,373,83,0,1.30380539894104,1
45254,371,95,4785.066843032837,17,0,4785.066843032837,4785.066843032837,80,371,95,0,4.785066843032837,1
45255,357,75,920.7077026367188,17,0,920.7077026367188,920.7077026367188,91,357,75,0,0.9207077026367188,1
45256,3169,1034,85.68286895751953,17,0,80.8103084564209,80.36470413208008,65,833,117,0,0.009520318773057725,0
45257,595,347,20.966053009033203,17,0,16.730546951293945,14.510393142700195,64,475,78,0,0.006988684336344401,0
45258,271,155,1239.8395538330078,17,0,1239.8395538330078,1239.8395538330078,92,271,155,0,1.2398395538330078,1
45259,3303,980,77.47864723205566,17,0,71.03729248046875,71.09975814819336,68,916,64,0,0.008608738581339518,0
45260,1825,603,63.999176025390625,17,0,59.179067611694336,61.17415428161621,71,592,64,0,0.007111019558376736,0
45261,1289,460,31.08048439025879,17,0,24.190664291381836,28.21207046508789,76,810,216,0,0.010360161463419596,0
45262,1746,949,51.08356475830078,17,0,48.69484901428223,47.15251922607422,75,717,194,0,0.007297652108328683,0
45263,896,488,7732.388496398926,17,0,5352.037191390991,6794.608116149902,85,372,124,0,1.546477699279785,1
45264,818,462,16.260623931884766,17,0,9.45281982421875,8.945226669311523,72,615,203,0,0.005420207977294922,0
45265,2618,952,55.02176284790039,17,0,51.08904838562012,52.129268646240234,72,886,104,0,0.007860251835414342,0
45266,206,151,3361.2449169158936,17,0,3361.2449169158936,3361.2449169158936,83,206,151,0,3.3612449169158936,1
45267,1092,546,5094.867944717407,17,0,4125.9777545928955,4146.573305130005,64,436,145,0,1.0189735889434814,1
45268,1093,597,22.43518829345703,17,0,18.39900016784668,18.616437911987305,88,496,119,0,0.004487037658691406,0
45269,1751,1046,70.58978080749512,17,0,64.1629695892334,64.93496894836426,76,574,184,0,0.010084254401070731,0
45270,1205,654,9710.27398109436,17,0,7391.838550567627,9081.22444152832,66,458,105,0,1.3871819972991943,1
45271,943,542,6904.4928550720215,17,0,6179.404497146606,6745.832920074463,69,425,83,0,0.9863561221531459,1
45272,987,200,3467.879056930542,17,0,1976.3352870941162,2676.741600036621,90,506,67,0,1.155959685643514,1
45273,2727,1296,63.546180725097656,17,0,57.762861251831055,56.978464126586914,64,883,135,0,0.007060686747233073,0
45274,4292,868,105.45539855957031,17,0,97.89490699768066,102.32949256896973,73,925,62,0,0.009586854414506392,0
45275,3056,1061,91.16315841674805,17,0,86.98153495788574,87.73493766784668,66,633,86,0,0.008287559856068005,0
45276,1442,1092,10884.144067764282,17,0,8440.249919891357,10771.48962020874,72,441,104,0,0.9894676425240256,1
45277,170,116,1113.4402751922607,17,0,1113.4402751922607,1113.4402751922607,79,170,116,0,1.1134402751922607,1
45278,3332,1331,123.11053276062012,17,0,115.21673202514648,117.0954704284668,64,871,100,0,0.01119186661460183,0
45279,2108,639,67.5046443939209,17,0,64.61286544799805,65.06872177124023,64,830,78,0,0.009643520627702986,0
45280,1508,517,18.21446418762207,17,0,11.262178421020508,11.103391647338867,68,778,197,0,0.00607148806254069,0
45281,1509,817,45.282602310180664,17,0,37.65225410461426,39.43228721618652,68,813,185,0,0.009056520462036134,0
45282,286,155,3555.0100803375244,17,0,3555.0100803375244,3555.0100803375244,64,286,155,0,3.5550100803375244,1
45283,1911,851,50.206661224365234,17,0,45.531272888183594,43.87044906616211,67,874,136,0,0.00717238017490932,0
45284,2763,1192,71.83551788330078,17,0,64.29576873779297,66.93673133850098,72,931,161,0,0.007981724209255643,0
45285,352,70,705.0871849060059,17,0,705.0871849060059,705.0871849060059,78,352,70,0,0.7050871849060059,1
45286,2194,911,14445.86205482483,17,0,13579.320669174194,13403.924465179443,64,525,105,0,1.313260186802257,1
45287,322,52,2842.782497406006,17,0,2842.782497406006,2842.782497406006,118,322,52,0,2.842782497406006,1
45288,728,329,18.29385757446289,17,0,11.161565780639648,10.678768157958984,65,593,86,0,0.006097952524820964,0
45289,861,228,3892.669439315796,17,0,3535.4716777801514,1108.4961891174316,80,519,99,0,1.297556479771932,1
45290,820,383,9688.355207443237,17,0,7036.881446838379,8433.854341506958,67,431,69,0,1.9376710414886475,1
45291,2960,1635,83.43696594238281,17,0,79.53310012817383,77.4068832397461,64,767,162,0,0.0075851787220348015,0
45292,86,126,2082.540273666382,17,0,2082.540273666382,2082.540273666382,85,126,86,0,2.082540273666382,1
45293,3323,1269,97.92184829711914,17,0,92.82231330871582,93.63079071044922,65,846,100,0,0.008901986208829012,0
45294,1066,558,9.189605712890625,17,0,3.6945343017578125,5.568504333496094,65,670,222,0,0.003063201904296875,0
45295,1273,448,6961.015701293945,17,0,6167.205333709717,6659.29651260376,74,439,53,0,0.9944308144705636,1
45296,125,83,3347.6293087005615,17,0,3347.6293087005615,3347.6293087005615,90,125,83,0,3.3476293087005615,1
45297,1954,1285,103.66582870483398,17,0,99.66349601745605,98.12784194946289,73,537,112,0,0.009424166245893999,0
45298,1547,740,60.469865798950195,17,0,56.017160415649414,53.81608009338379,65,800,125,0,0.01209397315979004,0
45299,3039,975,109.91454124450684,17,0,104.92372512817383,104.6607494354248,68,855,63,0,0.009992231022227894,0
45300,1522,627,53.45344543457031,17,0,51.1171817779541,47.83892631530762,75,749,110,0,0.010690689086914062,0
45301,3339,1286,60.33182144165039,17,0,57.694196701049805,55.70363998413086,68,762,125,0,0.006703535715738933,0
